1,Energy,0.29,coast
4,Energy,0.0,data
2,Energy,0.58,purchase
3,Energy,1.38,liquid
1,Energy,0.46,leroy
1,Energy,0.46,tetra
1,Energy,0.46,liner
4,Energy,0.58,coal
3,Energy,0.87,responsibility
1,Energy,0.46,deliquification
1,Energy,0.46,vapor
1,Energy,0.29,transporter
1,Energy,0.23,wind
1,Energy,0.46,ngsg
4,Energy,1.16,houston
2,Energy,0.0,office
1,Energy,0.29,move
3,Energy,0.43,mission
1,Energy,0.23,biomas
1,Energy,0.46,ethic
1,Energy,0.23,style
1,Energy,0.23,group
2,Energy,0.92,crew
1,Energy,0.14,platform
18,Energy,0.0,production
1,Energy,0.46,conoco
1,Energy,0.14,return
1,Energy,0.46,refiner
12,Energy,3.48,drilling
1,Energy,0.46,sustainably
3,Energy,0.0,investor
1,Energy,0.23,bank
1,Energy,0.14,capability
1,Energy,0.29,tubing
1,Energy,0.46,cheveron
5,Energy,0.0,development
1,Energy,0.46,hanger
19,Energy,0.0,energy
1,Energy,0.29,receipt
2,Energy,0.92,idea
6,Energy,0.0,solution
1,Energy,0.14,trading
2,Energy,0.92,subsea
1,Energy,0.46,measure
1,Energy,0.23,distributor
1,Energy,0.29,inverter
10,Energy,0.0,operation
1,Energy,0.29,ring
1,Energy,0.29,description
1,Energy,0.46,psig
1,Energy,0.46,quincy
1,Energy,0.46,liftboat
2,Energy,0.92,oklahoma
3,Energy,0.0,safety
1,Energy,0.46,issue
1,Energy,0.46,solvent
1,Energy,0.46,ajax
1,Energy,0.14,base
2,Energy,0.92,midcon
1,Energy,0.14,york
1,Energy,0.46,thrust
1,Energy,0.46,riser
3,Energy,1.38,marine
1,Energy,0.29,training
1,Energy,0.46,backside
2,Energy,0.92,flare
3,Energy,0.0,area
1,Energy,0.46,waxe
1,Energy,0.46,rand
1,Energy,0.29,wave
1,Energy,0.46,feet
1,Energy,0.46,wash
1,Energy,0.14,array
1,Energy,0.14,city
2,Energy,0.0,management
1,Energy,0.46,jackup
18,Energy,0.0,service
1,Energy,0.46,arch
1,Energy,0.46,condensate
1,Energy,0.46,reinvestment
8,Energy,0.0,system
1,Energy,0.46,recapitalization
2,Energy,0.92,stimulation
1,Energy,0.46,cooling
2,Energy,0.29,station
2,Energy,0.46,master
1,Energy,0.29,agility
1,Energy,0.46,shell
1,Energy,0.46,consol
2,Energy,0.58,compressor
2,Energy,0.0,part
1,Energy,0.46,sert
1,Energy,0.29,target
1,Energy,0.23,keyword
1,Energy,0.46,tree
2,Energy,0.46,board
5,Energy,0.72,project
1,Energy,0.23,future
1,Energy,0.29,venture
1,Energy,0.46,mcbride
5,Energy,1.15,acquisition
1,Energy,0.46,prospect
1,Energy,0.46,redriver
1,Energy,0.46,gathering
2,Energy,0.29,partnership
3,Energy,0.69,mine
1,Energy,0.46,akita
1,Energy,0.46,manner
1,Energy,0.46,niobrara
1,Energy,0.46,geoscience
1,Energy,0.46,marathon
1,Energy,0.46,screw
1,Energy,0.29,strength
1,Energy,0.46,gravity
3,Energy,0.0,equipment
1,Energy,0.29,emphasis
1,Energy,0.46,fracture
2,Energy,0.0,performance
1,Energy,0.0,brand
1,Energy,0.46,permian
1,Energy,0.46,petrol
2,Energy,0.0,price
3,Energy,1.38,shale
2,Energy,0.0,plan
1,Energy,0.23,position
1,Energy,0.23,class
1,Energy,0.29,lawn
1,Energy,0.46,waterflooding
1,Energy,0.23,mineral
4,Energy,0.0,flow
1,Energy,0.0,sale
1,Energy,0.46,formation
1,Energy,0.23,refining
1,Energy,0.46,petrolatum
1,Energy,0.46,barrel
1,Energy,0.46,leasehold
6,Energy,2.76,reserve
1,Energy,0.23,shop
1,Energy,0.46,sandridge
2,Energy,0.29,relation
5,Energy,0.0,portfolio
7,Energy,1.01,texa
1,Energy,0.29,injection
1,Energy,0.46,decade
1,Energy,0.29,staff
2,Energy,0.92,completion
1,Energy,0.46,northeast
1,Energy,0.23,reservoir
1,Energy,0.29,gulf
2,Energy,0.0,employee
1,Energy,0.46,lobo
2,Energy,0.92,kind
2,Energy,0.92,waterflood
2,Energy,0.29,report
1,Energy,0.46,evolution
7,Energy,0.0,resource
1,Energy,0.46,chesapeake
1,Energy,0.23,banking
1,Energy,0.46,grimmerschmidt
1,Energy,0.29,river
1,Energy,0.46,steam
1,Energy,0.14,vision
2,Energy,0.0,view
1,Energy,0.0,testing
1,Energy,0.46,subsalt
1,Energy,0.14,result
1,Energy,0.0,alternative
3,Energy,1.38,hydrocarbon
1,Energy,0.14,capacity
1,Energy,0.23,wealth
1,Energy,0.46,powerhouse
1,Energy,0.0,state
5,Energy,2.3,crude
17,Energy,4.94,exploration
3,Energy,0.43,approach
1,Energy,0.14,efficiency
3,Energy,0.0,news
5,Energy,0.0,career
1,Energy,0.0,country
3,Energy,0.43,region
1,Energy,0.14,contract
1,Energy,0.29,mellon
1,Energy,0.46,lousiana
1,Energy,0.46,mcfgpd
2,Energy,0.0,supply
2,Energy,0.58,overview
4,Energy,0.0,community
1,Energy,0.46,gasjack
2,Energy,0.92,exploit
1,Energy,0.46,vessel
1,Energy,0.46,wattenberg
2,Energy,0.29,trust
1,Energy,0.46,wellbore
1,Energy,0.46,midland
2,Energy,0.46,strategy
1,Energy,0.46,naphthenic
2,Energy,0.46,interest
3,Energy,1.38,basin
1,Energy,0.46,plateau
1,Energy,0.23,website
3,Energy,0.0,life
1,Energy,0.14,premier
1,Energy,0.23,fund
1,Energy,0.23,demand
2,Energy,0.92,deepwater
1,Energy,0.29,multi
1,Energy,0.23,handling
3,Energy,0.0,cash
3,Energy,0.0,value
1,Energy,0.29,optimization
1,Energy,0.46,valeru
1,Energy,0.14,fleet
6,Energy,0.0,property
1,Energy,0.46,anchor
1,Energy,0.46,redevelopment
1,Energy,0.0,mexico
2,Energy,0.0,surface
1,Energy,0.46,coalbed
1,Energy,0.0,partner
1,Energy,0.46,uplift
8,Energy,0.0,technology
2,Energy,0.0,media
1,Energy,0.46,member
1,Energy,0.46,vjack
1,Energy,0.46,cotton
1,Energy,0.46,voyager
1,Energy,0.14,satellite
1,Energy,0.14,rail
1,Energy,0.23,automation
2,Energy,0.58,director
1,Energy,0.23,footprint
1,Energy,0.46,sertco
3,Energy,0.0,opportunity
1,Energy,0.46,aquisition
3,Energy,0.0,center
3,Energy,1.38,well
2,Energy,0.46,contact
1,Energy,0.46,paraffinic
1,Energy,0.0,organization
1,Energy,0.23,model
1,Energy,0.29,cure
1,Energy,0.23,telemetry
1,Energy,0.46,chiller
2,Energy,0.58,executive
1,Energy,0.46,evernen
1,Energy,0.46,downhole
1,Energy,0.46,chevrontexaco
1,Energy,0.14,generator
2,Energy,0.58,field
1,Energy,0.46,percent
2,Energy,0.0,location
1,Energy,0.0,government
1,Energy,0.29,grid
10,Energy,0.0,world
1,Energy,0.46,exxon
1,Energy,0.46,cogeneration
1,Energy,0.29,hunt
2,Energy,0.92,officer
1,Energy,0.46,drainage
1,Energy,0.0,security
1,Energy,0.14,page
2,Energy,0.92,sitemap
2,Energy,0.92,geophysical
1,Energy,0.0,people
2,Energy,0.0,growth
1,Energy,0.0,home
1,Energy,0.29,decision
2,Energy,0.0,innovation
4,Energy,0.0,leader
1,Energy,0.46,redeveloping
1,Energy,0.46,noise
6,Energy,0.0,power
1,Energy,0.0,marketing
1,Energy,0.0,processing
2,Energy,0.58,pressure
1,Energy,0.0,leadership
2,Energy,0.0,manufacturing
1,Energy,0.29,stage
1,Energy,0.46,datacenter
10,Energy,0.0,industry
1,Energy,0.0,range
1,Energy,0.46,horizon
1,Energy,0.14,processor
1,Energy,0.0,software
1,Energy,0.46,codell
2,Energy,0.46,alliance
1,Energy,0.46,colorado
1,Energy,0.46,lessor
1,Energy,0.23,retailer
1,Energy,0.46,weather
1,Energy,0.46,gary
3,Energy,0.43,utility
2,Energy,0.58,compression
2,Energy,0.92,texaco
1,Energy,0.14,support
2,Energy,0.58,question
1,Energy,0.0,custom
1,Energy,0.46,towing
1,Energy,0.29,valley
1,Energy,0.0,building
2,Energy,0.0,offering
1,Energy,0.0,offer
2,Energy,0.46,specialty
1,Energy,0.0,delivery
2,Energy,0.92,linn
1,Energy,0.29,heat
1,Energy,0.0,construction
2,Energy,0.0,line
1,Energy,0.46,pumper
1,Energy,0.23,converter
1,Energy,0.29,default
1,Energy,0.46,refueling
1,Energy,0.29,official
1,Energy,0.46,graphite
2,Energy,0.0,distribution
1,Energy,0.46,odessa
1,Energy,0.29,engine
1,Energy,0.46,gsjk
1,Energy,0.0,year
1,Energy,0.46,imagination
1,Energy,0.46,gemini
2,Energy,0.0,expertise
1,Energy,0.29,girl
4,Energy,0.0,corporation
1,Energy,0.46,ingersall
1,Energy,0.46,fracking
1,Energy,0.0,application
2,Energy,0.92,wellhead
1,Energy,0.29,income
1,Energy,0.14,test
1,Energy,0.46,devon
1,Energy,0.46,discharge
1,Energy,0.0,network
1,Energy,0.46,billion
1,Energy,0.29,land
1,Energy,0.46,curve
1,Energy,0.14,time
1,Energy,0.29,wastewater
1,Health Care,0.49,influenza
1,Health Care,0.24,focus
1,Health Care,0.49,oxycodone
1,Health Care,0.49,skin
1,Health Care,0.3,integrity
1,Health Care,0.3,children
1,Health Care,0.49,niacin
1,Health Care,0.49,technique
1,Health Care,0.49,aaron
2,Health Care,0.0,program
1,Health Care,0.49,dickinson
11,Health Care,3.4,health
1,Health Care,0.49,becton
1,Health Care,0.49,degeneration
2,Health Care,0.0,innovation
1,Health Care,0.49,difference
1,Health Care,0.49,condition
1,Health Care,0.49,sovaprevir
1,Health Care,0.49,michael
2,Health Care,0.0,solution
1,Health Care,0.49,swabbable
2,Health Care,0.98,injectable
1,Health Care,0.49,obesity
1,Health Care,0.49,peramivir
1,Health Care,0.49,cord
1,Health Care,0.49,revolution
1,Health Care,0.49,antibiotic
1,Health Care,0.49,antigen
1,Health Care,0.3,biology
1,Health Care,0.49,sign
3,Health Care,0.0,design
1,Health Care,0.49,crystallography
1,Health Care,0.24,port
1,Health Care,0.49,filtration
1,Health Care,0.49,filler
1,Health Care,0.49,anthem
1,Health Care,0.49,bovie
1,Health Care,0.49,hematologic
3,Health Care,0.0,cell
1,Health Care,0.49,nurse
1,Health Care,0.3,body
1,Health Care,0.49,electroporation
1,Health Care,0.15,component
1,Health Care,0.49,cryopreservation
1,Health Care,0.0,water
1,Health Care,0.49,adcare
3,Health Care,0.0,protection
2,Health Care,0.98,healing
2,Health Care,0.98,standard
1,Health Care,0.49,substance
1,Health Care,0.3,compliance
1,Health Care,0.49,dosage
2,Health Care,0.61,trial
3,Health Care,1.47,gene
1,Health Care,0.49,reprocessing
2,Health Care,0.0,family
6,Health Care,0.0,market
1,Health Care,0.49,transplant
3,Health Care,0.73,hospital
1,Health Care,0.49,guideline
1,Health Care,0.49,retinopathy
3,Health Care,0.92,live
3,Health Care,0.92,stage
24,Health Care,0.0,company
1,Health Care,0.49,bcrx
1,Health Care,0.49,outpatient
2,Health Care,0.98,infection
1,Health Care,0.49,stethoscope
1,Health Care,0.3,adult
1,Health Care,0.49,nembutal
1,Health Care,0.24,women
3,Health Care,0.0,science
3,Health Care,1.47,tissue
1,Health Care,0.49,barbituate
1,Health Care,0.15,drill
3,Health Care,1.47,inhibitor
1,Health Care,0.49,rehabilitation
1,Health Care,0.49,proof
1,Health Care,0.0,control
3,Health Care,1.47,heart
1,Health Care,0.49,nursing
1,Health Care,0.3,agent
1,Health Care,0.49,hydrogel
3,Health Care,0.0,information
1,Health Care,0.15,monitoring
1,Health Care,0.49,dialysis
1,Health Care,0.3,stewardship
1,Health Care,0.0,chemical
1,Health Care,0.49,furnace
1,Health Care,0.49,illness
1,Health Care,0.0,stock
19,Health Care,0.0,product
1,Health Care,0.49,philosophy
1,Health Care,0.15,accessory
1,Health Care,0.49,polymerase
1,Health Care,0.49,catalog
1,Health Care,0.49,blood
1,Health Care,0.49,atherectomy
1,Health Care,0.0,data
1,Health Care,0.49,ablation
1,Health Care,0.49,counter
1,Health Care,0.49,sclerosis
1,Health Care,0.49,biomarker
1,Health Care,0.49,purification
1,Health Care,0.49,sorafenib
6,Health Care,1.47,healthcare
1,Health Care,0.49,chimeric
1,Health Care,0.49,immunotherapie
1,Health Care,0.49,carcinoma
3,Health Care,1.47,oncology
1,Health Care,0.15,producer
1,Health Care,0.49,webpage
1,Health Care,0.49,wound
3,Health Care,0.46,mission
1,Health Care,0.49,collagenase
2,Health Care,0.98,pharma
1,Health Care,0.3,sodium
3,Health Care,0.0,facility
1,Health Care,0.15,platform
1,Health Care,0.49,vikuiti
1,Health Care,0.15,return
2,Health Care,0.98,combination
1,Health Care,0.0,material
1,Health Care,0.0,nation
1,Health Care,0.49,hypoxia
13,Health Care,6.37,therapy
1,Health Care,0.3,compound
1,Health Care,0.49,inception
1,Health Care,0.15,term
1,Health Care,0.49,organ
2,Health Care,0.98,receptor
1,Health Care,0.49,clamp
1,Health Care,0.49,malfunction
1,Health Care,0.15,globe
1,Health Care,0.49,baypharma
1,Health Care,0.49,turnkey
1,Health Care,0.0,year
1,Health Care,0.3,laboratory
1,Health Care,0.0,operation
2,Health Care,0.49,event
1,Health Care,0.3,special
1,Health Care,0.49,triazolam
1,Health Care,0.3,robert
1,Health Care,0.3,valve
6,Health Care,0.0,research
2,Health Care,0.0,safety
4,Health Care,1.23,medicine
1,Health Care,0.49,biosimilar
1,Health Care,0.15,million
3,Health Care,0.92,diagnostic
2,Health Care,0.0,management
1,Health Care,0.24,imaging
10,Health Care,0.0,care
1,Health Care,0.49,surgicenter
1,Health Care,0.3,transition
1,Health Care,0.3,filter
1,Health Care,0.49,stride
1,Health Care,0.49,specialitie
1,Health Care,0.49,littmann
1,Health Care,0.49,researcher
1,Health Care,0.0,custom
3,Health Care,0.0,quality
1,Health Care,0.49,gulfport
8,Health Care,0.0,service
3,Health Care,0.0,system
1,Health Care,0.3,plastic
2,Health Care,0.61,intermediate
1,Health Care,0.49,akten
1,Health Care,0.49,progenitors
1,Health Care,0.15,institution
1,Health Care,0.24,sourcing
1,Health Care,0.49,phosphorylase
1,Health Care,0.49,forodesine
1,Health Care,0.3,outcome
1,Health Care,0.49,phobia
1,Health Care,0.49,atrion
1,Health Care,0.3,spectrum
1,Health Care,0.49,inpatient
2,Health Care,0.49,need
1,Health Care,0.49,opthalmic
1,Health Care,0.49,border
2,Health Care,0.61,acid
1,Health Care,0.3,form
1,Health Care,0.3,agency
1,Health Care,0.3,mechanism
2,Health Care,0.0,equipment
3,Health Care,1.47,pain
2,Health Care,0.98,molecule
1,Health Care,0.3,virus
1,Health Care,0.15,shareholder
2,Health Care,0.0,plan
7,Health Care,1.08,device
1,Health Care,0.49,nucleotide
2,Health Care,0.98,addiction
1,Health Care,0.49,reimbursement
9,Health Care,4.41,disease
1,Health Care,0.24,enterprise
1,Health Care,0.49,assistance
1,Health Care,0.3,shot
1,Health Care,0.49,certification
1,Health Care,0.49,sterilant
1,Health Care,0.49,cirrhotic
1,Health Care,0.24,planning
1,Health Care,0.15,relation
1,Health Care,0.49,fear
1,Health Care,0.3,injection
1,Health Care,0.3,staff
1,Health Care,0.15,access
1,Health Care,0.49,actavi
1,Health Care,0.49,kinase
1,Health Care,0.3,employer
1,Health Care,0.3,enzyme
1,Health Care,0.49,alexion
2,Health Care,0.98,factor
1,Health Care,0.0,employee
1,Health Care,0.3,hope
1,Health Care,0.49,biopsy
1,Health Care,0.24,fluid
1,Health Care,0.49,beam
1,Health Care,0.49,ophthalmology
1,Health Care,0.49,caregiving
1,Health Care,0.49,inducible
1,Health Care,0.0,resource
1,Health Care,0.49,continuum
1,Health Care,0.49,combiplex
3,Health Care,1.47,commercialization
1,Health Care,0.49,scotchguard
1,Health Care,0.0,view
1,Health Care,0.49,gout
1,Health Care,0.0,testing
1,Health Care,0.49,startup
1,Health Care,0.3,niche
4,Health Care,1.23,individual
1,Health Care,0.49,angioedema
2,Health Care,0.98,surgery
1,Health Care,0.3,electrode
1,Health Care,0.49,homecare
1,Health Care,0.49,diode
1,Health Care,0.24,label
1,Health Care,0.49,nucleoside
1,Health Care,0.15,approach
3,Health Care,1.47,discovery
1,Health Care,0.49,breakaway
1,Health Care,0.0,infrastructure
1,Health Care,0.49,ocelo
1,Health Care,0.49,complement
1,Health Care,0.49,contamination
1,Health Care,0.0,news
1,Health Care,0.49,scotchgard
1,Health Care,0.3,monitor
1,Health Care,0.49,ulodesine
1,Health Care,0.49,prescription
2,Health Care,0.98,candidate
1,Health Care,0.49,electrosurgery
1,Health Care,0.0,career
1,Health Care,0.0,country
1,Health Care,0.15,region
6,Health Care,2.94,drug
1,Health Care,0.49,ahnesthetic
10,Health Care,4.9,cancer
1,Health Care,0.24,point
3,Health Care,0.0,community
1,Health Care,0.15,packaging
1,Health Care,0.49,biopreservation
1,Health Care,0.49,thinsulate
1,Health Care,0.0,source
1,Health Care,0.3,west
1,Health Care,0.49,conceptualization
1,Health Care,0.49,reduction
1,Health Care,0.49,needleles
1,Health Care,0.49,litman
1,Health Care,0.49,rimiducid
3,Health Care,0.0,life
1,Health Care,0.49,scotchlite
1,Health Care,0.49,diamondback
1,Health Care,0.3,precision
1,Health Care,0.49,angler
2,Health Care,0.98,physician
7,Health Care,3.43,novel
1,Health Care,0.24,laser
1,Health Care,0.49,calcium
1,Health Care,0.49,aldara
1,Health Care,0.49,inventment
1,Health Care,0.49,vest
1,Health Care,0.49,resident
1,Health Care,0.49,inflatable
1,Health Care,0.24,coating
1,Health Care,0.15,site
1,Health Care,0.49,pharm
2,Health Care,0.3,contract
1,Health Care,0.49,transmucosal
1,Health Care,0.49,fibrillation
1,Health Care,0.3,protein
9,Health Care,0.0,technology
1,Health Care,0.49,erlotinib
1,Health Care,0.49,celator
2,Health Care,0.98,generic
1,Health Care,0.0,media
1,Health Care,0.49,balloon
1,Health Care,0.49,molding
1,Health Care,0.49,radiation
1,Health Care,0.3,surveillance
1,Health Care,0.49,reprogramming
1,Health Care,0.49,filtrete
1,Health Care,0.49,purestem
7,Health Care,0.0,development
1,Health Care,0.49,http
1,Health Care,0.49,hyaluronate
1,Health Care,0.49,neuraminidase
2,Health Care,0.98,catheter
1,Health Care,0.0,opportunity
1,Health Care,0.49,diabetes
1,Health Care,0.3,analysis
1,Health Care,0.24,edge
1,Health Care,0.3,prevention
1,Health Care,0.49,edema
1,Health Care,0.0,alternative
1,Health Care,0.49,diuril
1,Health Care,0.49,announcement
1,Health Care,0.49,macular
1,Health Care,0.49,atrial
1,Health Care,0.15,generator
1,Health Care,0.24,ingredient
3,Health Care,0.0,supply
1,Health Care,0.49,woodlawn
1,Health Care,0.24,instrument
9,Health Care,2.2,treatment
1,Health Care,0.49,cogentin
1,Health Care,0.49,lacricath
1,Health Care,0.0,government
1,Health Care,0.49,stockpiling
1,Health Care,0.49,quest
1,Health Care,0.49,epidemic
3,Health Care,0.0,world
1,Health Care,0.49,viadel
1,Health Care,0.24,benefit
5,Health Care,1.54,disorder
8,Health Care,3.92,therapeutic
1,Health Care,0.49,opioid
1,Health Care,0.0,right
1,Health Care,0.49,sponge
1,Health Care,0.49,dermatology
3,Health Care,0.0,home
1,Health Care,0.49,litmann
1,Health Care,0.49,baudette
2,Health Care,0.98,hepatitis
2,Health Care,0.49,pioneer
4,Health Care,0.0,provider
1,Health Care,0.3,epic
3,Health Care,0.0,leader
1,Health Care,0.49,ophthalmologic
1,Health Care,0.49,halkey
17,Health Care,4.16,patient
2,Health Care,0.0,business
2,Health Care,0.0,marketing
1,Health Care,0.3,discount
1,Health Care,0.49,cone
6,Health Care,0.0,manufacturing
1,Health Care,0.49,optimize
1,Health Care,0.49,vaccine
1,Health Care,0.0,manufacturer
1,Health Care,0.15,pipeline
1,Health Care,0.49,lifestyle
1,Health Care,0.49,housekeeping
4,Health Care,0.0,industry
1,Health Care,0.49,tumor
1,Health Care,0.49,medicare
2,Health Care,0.98,biologic
1,Health Care,0.49,block
1,Health Care,0.0,software
1,Health Care,0.24,repair
1,Health Care,0.49,disinfectant
1,Health Care,0.24,alliance
1,Health Care,0.49,protease
1,Health Care,0.49,hypothermic
1,Health Care,0.49,antidote
1,Health Care,0.49,elasticity
1,Health Care,0.49,lung
1,Health Care,0.49,alxn
1,Health Care,0.49,hospice
1,Health Care,0.49,vikuity
1,Health Care,0.49,purine
6,Health Care,1.85,pharmaceutical
1,Health Care,0.49,radiology
2,Health Care,0.0,area
1,Health Care,0.15,segment
1,Health Care,0.15,support
2,Health Care,0.98,immunotherapy
1,Health Care,0.49,fight
1,Health Care,0.49,tyrosine
1,Health Care,0.49,function
1,Health Care,0.0,offering
2,Health Care,0.0,offer
1,Health Care,0.0,brand
7,Health Care,1.71,specialty
1,Health Care,0.49,nutraceutical
4,Health Care,0.0,delivery
2,Health Care,0.0,line
1,Health Care,0.49,regimen
1,Health Care,0.49,injury
1,Health Care,0.49,limit
1,Health Care,0.0,distribution
1,Health Care,0.49,medication
1,Health Care,0.0,engineering
1,Health Care,0.3,cure
1,Health Care,0.49,formulation
2,Health Care,0.98,anesthesia
1,Health Care,0.49,uric
1,Health Care,0.0,variety
1,Health Care,0.0,storage
2,Health Care,0.61,insurance
1,Health Care,0.0,application
1,Health Care,0.15,test
1,Health Care,0.49,littman
1,Health Care,0.49,picture
1,Health Care,0.49,francisco
1,Health Care,0.49,lubricate
1,Health Care,0.49,luer
1,Health Care,0.49,oximeter
1,Health Care,0.49,detox
1,Health Care,0.15,structure
2,Health Care,0.61,biotechnology
1,Consumer Services,0.42,ameditie
1,Consumer Services,0.42,elvi
1,Consumer Services,0.26,manager
1,Consumer Services,0.42,elution
1,Consumer Services,0.26,dish
1,Consumer Services,0.26,children
3,Consumer Services,1.27,apartment
1,Consumer Services,0.42,hunting
1,Consumer Services,0.42,smartxchange
1,Consumer Services,0.26,pride
1,Consumer Services,0.21,ingredient
1,Consumer Services,0.42,hormone
1,Consumer Services,0.42,outerwear
1,Consumer Services,0.21,advantage
1,Consumer Services,0.42,simmon
1,Consumer Services,0.42,tacos
1,Consumer Services,0.42,etenant
1,Consumer Services,0.42,minute
1,Consumer Services,0.42,margarita
1,Consumer Services,0.42,salad
4,Consumer Services,0.53,cable
1,Consumer Services,0.26,level
7,Consumer Services,0.0,solution
1,Consumer Services,0.0,team
1,Consumer Services,0.42,round
1,Consumer Services,0.42,olympic
3,Consumer Services,0.0,design
1,Consumer Services,0.42,earth
8,Consumer Services,0.0,investment
1,Consumer Services,0.21,index
1,Consumer Services,0.0,power
2,Consumer Services,0.84,anniversary
1,Consumer Services,0.42,uniform
2,Consumer Services,0.26,access
2,Consumer Services,0.0,capital
2,Consumer Services,0.84,nacho
1,Consumer Services,0.0,transportation
1,Consumer Services,0.21,degree
1,Consumer Services,0.0,water
1,Consumer Services,0.42,bachelor
1,Consumer Services,0.0,protection
1,Consumer Services,0.26,studio
1,Consumer Services,0.42,sophistication
1,Consumer Services,0.0,search
1,Consumer Services,0.21,airport
1,Consumer Services,0.0,leadership
1,Consumer Services,0.42,advertising
1,Consumer Services,0.42,action
1,Consumer Services,0.26,hospitality
1,Consumer Services,0.42,kidk
2,Consumer Services,0.53,love
1,Consumer Services,0.42,guacamole
1,Consumer Services,0.26,licensing
1,Consumer Services,0.42,crime
1,Consumer Services,0.42,gateway
5,Consumer Services,0.0,market
1,Consumer Services,0.42,projector
2,Consumer Services,0.84,sweater
1,Consumer Services,0.0,mexico
1,Consumer Services,0.42,pearl
1,Consumer Services,0.42,amenities
1,Consumer Services,0.0,asset
1,Consumer Services,0.26,fragrance
1,Consumer Services,0.26,memory
4,Consumer Services,0.0,today
2,Consumer Services,0.42,diamond
1,Consumer Services,0.21,door
1,Consumer Services,0.42,aisle
5,Consumer Services,0.0,company
1,Consumer Services,0.42,curriculum
1,Consumer Services,0.42,trail
1,Consumer Services,0.42,zapp
2,Consumer Services,0.53,adult
1,Consumer Services,0.42,baby
1,Consumer Services,0.21,women
1,Consumer Services,0.0,customer
1,Consumer Services,0.42,grill
1,Consumer Services,0.26,hour
1,Consumer Services,0.0,science
2,Consumer Services,0.0,work
1,Consumer Services,0.42,florist
1,Consumer Services,0.42,mall
1,Consumer Services,0.42,biscuit
1,Consumer Services,0.42,pawn
1,Consumer Services,0.0,process
1,Consumer Services,0.26,household
1,Consumer Services,0.42,fulfillment
5,Consumer Services,2.12,clothing
4,Consumer Services,0.0,information
2,Consumer Services,0.84,arbor
1,Consumer Services,0.21,goal
2,Consumer Services,0.84,dress
2,Consumer Services,0.53,feature
1,Consumer Services,0.26,animal
1,Consumer Services,0.21,answer
1,Consumer Services,0.42,pizza
5,Consumer Services,0.0,product
1,Consumer Services,0.21,designer
1,Consumer Services,0.42,beauty
1,Consumer Services,0.42,chlli
1,Consumer Services,0.26,notebook
2,Consumer Services,0.84,debt
2,Consumer Services,0.84,salsa
1,Consumer Services,0.21,choice
1,Consumer Services,0.0,data
1,Consumer Services,0.0,engineering
1,Consumer Services,0.42,rental
1,Consumer Services,0.26,workstation
1,Consumer Services,0.42,housewares
1,Consumer Services,0.42,jail
1,Consumer Services,0.42,necklace
1,Consumer Services,0.42,order
1,Consumer Services,0.26,houston
2,Consumer Services,0.84,mexican
3,Consumer Services,0.0,office
1,Consumer Services,0.42,pant
1,Consumer Services,0.13,telecom
1,Consumer Services,0.42,presence
1,Consumer Services,0.42,skirt
1,Consumer Services,0.0,developer
3,Consumer Services,0.63,style
1,Consumer Services,0.26,monitor
1,Consumer Services,0.42,fullfillment
1,Consumer Services,0.42,franchising
1,Consumer Services,0.42,handheld
1,Consumer Services,0.42,mattress
1,Consumer Services,0.26,voip
1,Consumer Services,0.42,sauce
1,Consumer Services,0.42,artisanal
1,Consumer Services,0.42,good
1,Consumer Services,0.13,return
5,Consumer Services,1.34,food
1,Consumer Services,0.13,auto
1,Consumer Services,0.13,practice
1,Consumer Services,0.42,band
1,Consumer Services,0.42,hamilton
3,Consumer Services,0.0,investor
1,Consumer Services,0.26,silver
1,Consumer Services,0.21,bank
1,Consumer Services,0.42,bread
2,Consumer Services,0.53,name
1,Consumer Services,0.42,relleno
1,Consumer Services,0.42,earring
1,Consumer Services,0.42,drop
1,Consumer Services,0.42,barton
1,Consumer Services,0.21,rock
1,Consumer Services,0.42,bdnreit
1,Consumer Services,0.26,house
1,Consumer Services,0.0,energy
1,Consumer Services,0.42,stockholder
1,Consumer Services,0.26,insulation
1,Consumer Services,0.42,sandwich
1,Consumer Services,0.42,klumb
2,Consumer Services,0.84,magazine
1,Consumer Services,0.0,operation
1,Consumer Services,0.42,amusement
1,Consumer Services,0.42,flower
1,Consumer Services,0.0,network
1,Consumer Services,0.26,entertainment
3,Consumer Services,0.0,quality
1,Consumer Services,0.26,robert
1,Consumer Services,0.0,research
1,Consumer Services,0.21,content
1,Consumer Services,0.42,mdlx
2,Consumer Services,0.0,safety
1,Consumer Services,0.21,internet
1,Consumer Services,0.21,print
1,Consumer Services,0.42,surprise
1,Consumer Services,0.42,math
1,Consumer Services,0.42,bridgepoint
1,Consumer Services,0.0,fiber
1,Consumer Services,0.13,million
1,Consumer Services,0.13,york
1,Consumer Services,0.42,hoodie
5,Consumer Services,0.67,accessory
1,Consumer Services,0.42,princess
1,Consumer Services,0.0,card
1,Consumer Services,0.0,care
1,Consumer Services,0.26,advance
2,Consumer Services,0.84,tortilla
1,Consumer Services,0.42,language
1,Consumer Services,0.42,gourmet
1,Consumer Services,0.42,birthday
1,Consumer Services,0.26,footwear
1,Consumer Services,0.42,signature
1,Consumer Services,0.42,austin
1,Consumer Services,0.26,number
5,Consumer Services,0.0,price
1,Consumer Services,0.42,fullosophy
1,Consumer Services,0.42,plano
2,Consumer Services,0.26,owner
1,Consumer Services,0.26,ring
1,Consumer Services,0.42,barbacoa
